actual,pred_raw,pred_raw_se,pred_binary
0.0,0.4825929005940755,0.004948466870255114,0
1.0,0.6191096305847168,0.025240380790854257,1
0.0,0.26067014535268146,0.05128549110782527,0
0.0,0.8858878413836161,0.013932926147819574,1
0.0,0.3971200982729594,0.01921816915420171,0
0.0,0.223048726717631,0.052988173603763664,0
0.0,0.6884691119194031,0.012926226504646353,1
1.0,0.644632081190745,0.04894484205161431,1
0.0,0.27940121789773303,0.06823488738014395,0
0.0,0.5730121533075968,0.010932289698581071,0
0.0,0.3686583439509074,0.022173880075879556,0
0.0,0.3414522310098012,0.06931564350854291,0
0.0,0.5770882964134216,0.010953778867711667,0
0.0,0.24331898987293243,0.10337700352462194,0
0.0,0.7147194147109985,0.010183089962725487,1
0.0,0.31834062933921814,0.07156763963560396,0
0.0,0.15239338080088297,0.008883261498342272,0
0.0,0.49691816171010333,0.035193954737670556,0
0.0,0.3009476512670517,0.025653138156435037,0
0.0,0.09713868051767349,0.01018806811935204,0
0.0,0.193955197930336,0.051393126103182425,0
0.0,0.5595259070396423,0.006694119918680393,0
0.0,0.16028272081166506,0.12261863101185351,0
0.0,0.8542998234430949,0.04224197808210031,1
0.0,0.15413644909858704,0.06016905706021409,0
1.0,0.6136322816212972,0.046824017742516454,1
0.0,0.14930822203556696,0.02762307351769592,0
0.0,0.22368742525577545,0.04012986555786884,0
0.0,0.31404902537663776,0.04157643211694429,0
0.0,0.043505202047526836,0.013994922952588848,0
0.0,0.4729841152826945,0.018391347202784458,0
1.0,0.6486407121022543,0.03132342991206612,1
0.0,0.15831391513347626,0.04479930063817775,0
0.0,0.1156938448548317,0.023797868668981325,0
1.0,0.6192742188771566,0.012448773887612483,1
0.0,0.04698050441220403,0.017958770720773204,0
0.0,0.506276547908783,0.029071937666880265,0
0.0,0.0646647997200489,0.011988304304619137,0
0.0,0.2065427452325821,0.036066366429650394,0
0.0,0.18984346836805344,0.027486910712907136,0
0.0,0.6440859834353129,0.014958356277434356,1
0.0,0.6083641250928243,0.006587134035884359,1
0.0,0.44381993015607196,0.06430623571810365,0
